ordinal,rva,target_rva,section,kind,name
1673,0x003ACDCA,0x003AA37B,.text,code,?getClass@?$ConcreteModuleTemplate@V?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@UBEABV?$ConcreteModuleClass@V?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@2@XZ
1674,0x003AD0FB,0x003AAF4C,.text,code,?getClass@?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@@FXParticleSystem@@UBEABV?$ConcreteModuleClass@V?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@@2@XZ
1675,0x003AD167,0x003AB028,.text,code,?getClass@?$ConcreteModuleTemplate@V?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@@FXParticleSystem@@UBEABV?$ConcreteModuleClass@V?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@@2@XZ
1676,0x001F435D,,.text,code,?getDefault@?$CategoryModuleClassBase@$00$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$00@2@XZ
1677,0x001F437F,,.text,code,?getDefault@?$CategoryModuleClassBase@$01$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$01@2@XZ
1678,0x001F43A1,,.text,code,?getDefault@?$CategoryModuleClassBase@$02$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$02@2@XZ
1679,0x001F43E4,,.text,code,?getDefault@?$CategoryModuleClassBase@$03$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$03@2@XZ
1680,0x001F4406,,.text,code,?getDefault@?$CategoryModuleClassBase@$04$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$04@2@XZ
1681,0x001F4428,,.text,code,?getDefault@?$CategoryModuleClassBase@$05$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$05@2@XZ
1682,0x001F444A,,.text,code,?getDefault@?$CategoryModuleClassBase@$06$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$06@2@XZ
1683,0x001F433B,,.text,code,?getDefault@?$CategoryModuleClassBase@$0A@$00@FXParticleSystem@@SAABV?$CategoryModuleClass@$0A@@2@XZ
1684,0x00421795,,.text,code,?getDistributionType@GameClientRandomVariable@@QBE?AW4DistributionType@1@XZ
1685,0x0056410F,,.text,code,?getEventFX@LifeEventModuleInfo@FXParticleSystem@@QAEPBVFXList@@XZ
1686,0x0056468E,,.text,code,?getEventFX@TerrainCollisionModuleInfo@FXParticleSystem@@QAEPBVFXList@@XZ
1687,0x001F4357,,.text,code,?getFirst@?$CategoryModuleClass@$00@FXParticleSystem@@SAPBV12@XZ
1688,0x001F4379,,.text,code,?getFirst@?$CategoryModuleClass@$01@FXParticleSystem@@SAPBV12@XZ
1689,0x001F439B,,.text,code,?getFirst@?$CategoryModuleClass@$02@FXParticleSystem@@SAPBV12@XZ
1690,0x001F43DE,,.text,code,?getFirst@?$CategoryModuleClass@$03@FXParticleSystem@@SAPBV12@XZ
1691,0x001F4400,,.text,code,?getFirst@?$CategoryModuleClass@$04@FXParticleSystem@@SAPBV12@XZ
1692,0x001F4422,,.text,code,?getFirst@?$CategoryModuleClass@$05@FXParticleSystem@@SAPBV12@XZ
1693,0x001F4444,,.text,code,?getFirst@?$CategoryModuleClass@$06@FXParticleSystem@@SAPBV12@XZ
1694,0x001F4466,,.text,code,?getFirst@?$CategoryModuleClass@$07@FXParticleSystem@@SAPBV12@XZ
1695,0x001F4335,,.text,code,?getFirst@?$CategoryModuleClass@$0A@@FXParticleSystem@@SAPBV12@XZ
1696,0x006CB780,,.text,code,?getHash@PooledString@@ABEIPBDH@Z
1697,0x00421795,,.text,code,?getId@PooledString@@QBEIXZ
1698,0x0060B820,,.text,code,?getIdNoCase@PooledString@@QBEIXZ
1699,0x003AB053,,.text,code,?getInstance@?$ConcreteModuleClass@UOrthoEmissionVelocityModuleTag@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1700,0x003AB3AA,,.text,code,?getInstance@?$ConcreteModuleClass@UPointEmissionVolumeModuleTag@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1701,0x003AAA7D,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$00@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1702,0x003AADF8,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$01@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1703,0x003AACCF,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$02@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1704,0x003AA350,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$05@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1705,0x003AAF21,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$06@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1706,0x003AABA6,,.text,code,?getInstance@?$ConcreteModuleClass@V?$DefaultModuleTag@$0A@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1707,0x003AAF77,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$01$E?RENDEROBJECT_UPDATE_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_UPDATE_MODULE_NAME@2@3QBDBVRenderObjectUpdateModule@2@VRenderObjectUpdateModuleTemplate@2@VRenderObjectParticleUpdateModule@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1708,0x003AB254,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$03$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDRICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVCylindricalEmissionVelocityModule@2@VCylindricalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1709,0x003AB1A9,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$03$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?HEMISPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVHemisphericalEmissionVelocityModule@2@VHemisphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1710,0x003AB2FF,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$03$E?OUTWARD_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?OUTWARD_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVOutwardEmissionVelocityModule@2@VOutwardEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1711,0x003AB0FE,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$03$E?SPHERICAL_EMISSION_VELOCITY_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERICAL_EMISSION_VELOCITY_MODULE_NAME@2@3QBDBVSphericalEmissionVelocityModule@2@VSphericalEmissionVelocityModuleTemplate@2@V?$DefaultParticleModule@$03@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1712,0x003AB4BA,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?BOX_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?BOX_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVBoxEmissionVolumeModule@2@VBoxEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1713,0x003AB5CA,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?CYLINDER_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?CYLINDER_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVCylinderEmissionVolumeModule@2@VCylinderEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1714,0x003AB652,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?LIGHTNING_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_EMISSION_MODULE_NAME@2@3QBDBVLightningEmissionModule@2@VLightningEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1715,0x003AB432,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?LINE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?LINE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVLineEmissionVolumeModule@2@VLineEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1716,0x003AB542,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?SPHERE_EMISSION_VOLUME_MODULE_KEY@FXParticleSystem@@3QBDB$E?SPHERE_EMISSION_VOLUME_MODULE_NAME@2@3QBDBVSphereEmissionVolumeModule@2@VSphereEmissionVolumeModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1717,0x003AB703,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$04$E?TERRAIN_FIRE_EMISSION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_FIRE_EMISSION_MODULE_NAME@2@3QBDBVTerrainFireEmissionModule@2@VTerrainFireEmissionModuleTemplate@2@V?$DefaultParticleModule@$04@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1718,0x003AA4D1,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?BUTTERFLY_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?BUTTERFLY_DRAW_MODULE_NAME@2@3QBDBVButterflyDrawModule@2@VButterflyDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1719,0x003AA652,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?GPU_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?GPU_DRAW_MODULE_NAME@2@3QBDBVGpuDrawModule@2@VGpuDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1720,0x003AA5A7,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?LIGHTNING_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIGHTNING_DRAW_MODULE_NAME@2@3QBDBVLightningDrawModule@2@VLightningDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1721,0x003AA426,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?QUAD_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?QUAD_DRAW_MODULE_NAME@2@3QBDBVQuadDrawModule@2@VQuadDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1722,0x003AA57C,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?RENDEROBJECT_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?RENDEROBJECT_DRAW_MODULE_NAME@2@3QBDBVRenderObjectDrawModule@2@VRenderObjectDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1723,0x003AA37B,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$05$E?STREAK_DRAW_MODULE_KEY@FXParticleSystem@@3QBDB$E?STREAK_DRAW_MODULE_NAME@2@3QBDBVStreakDrawModule@2@VStreakDrawModuleTemplate@2@V?$DefaultParticleModule@$05@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1724,0x003AAF4C,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$07$E?LIFE_EVENT_MODULE_KEY@FXParticleSystem@@3QBDB$E?LIFE_EVENT_MODULE_NAME@2@3QBDBVLifeEventModule@2@VLifeEventModuleTemplate@2@VParticleLifeEventModule@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1725,0x003AB028,,.text,code,?getInstance@?$ConcreteModuleClass@V?$ModuleTag@$07$E?TERRAIN_COLLISION_MODULE_KEY@FXParticleSystem@@3QBDB$E?TERRAIN_COLLISION_MODULE_NAME@2@3QBDBVTerrainCollisionModule@2@VTerrainCollisionModuleTemplate@2@VParticleTerrainCollisionModule@2@@FXParticleSystem@@@FXParticleSystem@@SAABV12@XZ
1726,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$00@FXParticleSystem@@QBEPBDXZ
1727,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$01@FXParticleSystem@@QBEPBDXZ
1728,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$02@FXParticleSystem@@QBEPBDXZ
1729,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$03@FXParticleSystem@@QBEPBDXZ
1730,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$04@FXParticleSystem@@QBEPBDXZ
1731,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$05@FXParticleSystem@@QBEPBDXZ
1732,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$06@FXParticleSystem@@QBEPBDXZ
1733,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$07@FXParticleSystem@@QBEPBDXZ
1734,0x005801F2,,.text,code,?getKey@?$CategoryModuleClass@$0A@@FXParticleSystem@@QBEPBDXZ
1735,0x00005808,,.text,code,?getLength@?$StringBase@D@@QBEHXZ
1736,0x00005808,,.text,code,?getLength@?$StringBase@G@@QBEHXZ
1737,0x0060B7E2,,.text,code,?getLength@PooledString@@QBEHXZ
1738,0x004F5F92,,.text,code,?getMaximumValue@GameClientRandomVariable@@QBEMXZ
1739,0x00452D82,,.text,code,?getMinimumValue@GameClientRandomVariable@@QBEMXZ
1740,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$00@FXParticleSystem@@QBEPBDXZ
1741,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$01@FXParticleSystem@@QBEPBDXZ
1742,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$02@FXParticleSystem@@QBEPBDXZ
1743,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$03@FXParticleSystem@@QBEPBDXZ
1744,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$04@FXParticleSystem@@QBEPBDXZ
1745,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$05@FXParticleSystem@@QBEPBDXZ
1746,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$06@FXParticleSystem@@QBEPBDXZ
1747,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$07@FXParticleSystem@@QBEPBDXZ
1748,0x0030F45F,,.text,code,?getName@?$CategoryModuleClass@$0A@@FXParticleSystem@@QBEPBDXZ
1749,0x00002600,,.text,code,?getName@ParticleSystemTemplate@FXParticleSystem@@QBE?AVAsciiString@@XZ
1750,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$00@FXParticleSystem@@QBEPBV12@XZ
1751,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$01@FXParticleSystem@@QBEPBV12@XZ
1752,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$02@FXParticleSystem@@QBEPBV12@XZ
1753,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$03@FXParticleSystem@@QBEPBV12@XZ
1754,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$04@FXParticleSystem@@QBEPBV12@XZ
1755,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$05@FXParticleSystem@@QBEPBV12@XZ
1756,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$06@FXParticleSystem@@QBEPBV12@XZ
1757,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$07@FXParticleSystem@@QBEPBV12@XZ
1758,0x001DB0A8,,.text,code,?getNext@?$CategoryModuleClass@$0A@@FXParticleSystem@@QBEPBV12@XZ
1759,0x001DB0A8,,.text,code,?getParticleType@ParticleSystemTemplate@FXParticleSystem@@QBE?AW4ParticleType@2@XZ
1760,0x0000261E,,.text,code,?getTextureFilename@ParticleSystemTemplate@FXParticleSystem@@QBE?AVAsciiString@@XZ
1761,0x0055C414,,.text,code,?getUV@ParticleSystemTemplate@FXParticleSystem@@QBEPBURegion2D@@XZ
1762,0x002341A1,,.text,code,?getValue@GameClientRandomVariable@@QBEMXZ
1763,0x00004D51,,.text,code,?height@IRegion2D@@QBEHXZ
1764,0x00004E99,,.text,code,?height@IRegion3D@@QBEHXZ
1765,0x0004259B,,.text,code,?height@Region2D@@QBEMXZ
1766,0x00004DE0,,.text,code,?height@Region3D@@QBEMXZ
1767,0x00A029E8,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$00@FXParticleSystem@@CAPBDXZ@4_NA
1768,0x00A02A6C,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$01@FXParticleSystem@@CAPBDXZ@4_NA
1769,0x00A02A40,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$02@FXParticleSystem@@CAPBDXZ@4_NA
1770,0x00A02944,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$05@FXParticleSystem@@CAPBDXZ@4_NA
1771,0x00A02A98,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$06@FXParticleSystem@@CAPBDXZ@4_NA
1772,0x00A02A14,,.data,data,?initialized@?1??GetValue@?$DefaultModuleKey@$0A@@FXParticleSystem@@CAPBDXZ@4_NA
1773,0x00A029F4,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$00@FXParticleSystem@@CAPBDXZ@4_NA
1774,0x00A02A78,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$01@FXParticleSystem@@CAPBDXZ@4_NA
1775,0x00A02A4C,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$02@FXParticleSystem@@CAPBDXZ@4_NA
1776,0x00A02950,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$05@FXParticleSystem@@CAPBDXZ@4_NA
1777,0x00A02AA4,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$06@FXParticleSystem@@CAPBDXZ@4_NA
1778,0x00A02A20,,.data,data,?initialized@?1??GetValue@?$DefaultModuleName@$0A@@FXParticleSystem@@CAPBDXZ@4_NA
1779,0x00001E2F,,.text,code,?isEmpty@?$StringBase@D@@QBE_NXZ
1780,0x00035740,,.text,code,?isEmpty@?$StringBase@G@@QBE_NXZ
1781,0x0060B7EF,,.text,code,?isEmpty@PooledString@@QBE_NXZ
1782,0x001F4325,,.text,code,?isEqual@PooledString@@QBE_NABV1@@Z
1783,0x0060B82B,,.text,code,?isEqualNoCase@PooledString@@QBE_NABV1@@Z
1784,0x00004E0F,,.text,code,?isInRegionNoZ@Region3D@@QBE_NPBVCoord3D@@@Z
1785,0x00004E46,,.text,code,?isInRegionWithZ@Region3D@@QBE_NPBVCoord3D@@@Z
1786,0x00004C2E,,.text,code,?isInside@Region2D@@QBE_NABVCoord2D@@@Z
1787,0x00037DE0,,.text,code,?isNone@?$StringBase@D@@QBE_NXZ
1788,0x00038040,,.text,code,?isNone@?$StringBase@G@@QBE_NXZ
1789,0x00407101,,.text,code,?isNotEmpty@?$StringBase@D@@QBE_NXZ
1790,0x000358E0,,.text,code,?isNotEmpty@?$StringBase@G@@QBE_NXZ
1791,0x0060B7FB,,.text,code,?isNotEmpty@PooledString@@QBE_NXZ
1792,0x00038050,,.text,code,?isNotNone@?$StringBase@D@@QBE_NXZ
1793,0x00038070,,.text,code,?isNotNone@?$StringBase@G@@QBE_NXZ
1794,0x00003755,,.text,code,?length@Coord2D@@QBEMXZ
1795,0x00003571,,.text,code,?length@Coord3D@@QBEMXZ
1796,0x00004D95,,.text,code,?length@ICoord3D@@QBEHXZ
1797,0x00003ACE,,.text,code,?lengthEstimate@Coord3D@@QBEMXZ
1798,0x00065A1A,,.text,code,?lengthSqr@Coord3D@@QBEMXZ
1799,0x000062FD,,.text,code,?lineSegmentIntersects@Region2D@@QAE_NABVCoord2D@@0@Z
1800,0x00A17698,,.data,data,?m_buf@PooledString@@0PADA
1801,0x00A1769C,,.data,data,?m_bufUsed@PooledString@@0IA
1802,0x00A0C8A0,,.data,data,?m_hash@PooledString@@0PAPAUStringEntry@1@A
1803,0x00A1768C,,.data,data,?m_null@PooledString@@0UStringEntry@1@A
1804,0x00036D90,,.text,code,?nextToken@?$StringBase@D@@QAE_NPAV1@PBD@Z
1805,0x00037830,,.text,code,?nextToken@?$StringBase@G@@QAE_NPAV1@PBG@Z
1806,0x0000378A,,.text,code,?normalize@Coord2D@@QAEXXZ
1807,0x000035B6,,.text,code,?normalize@Coord3D@@QAEXXZ
1808,0x0055B2FD,,.text,code,?parse@?$DefaultModuleTemplate@$00@FXParticleSystem@@QAEXPAVINI@@@Z
1809,0x0055F4BC,,.text,code,?parse@?$DefaultModuleTemplate@$01@FXParticleSystem@@QAEXPAVINI@@@Z
1810,0x0055EE4C,,.text,code,?parse@?$DefaultModuleTemplate@$02@FXParticleSystem@@QAEXPAVINI@@@Z
1811,0x0055C434,,.text,code,?parse@?$DefaultModuleTemplate@$05@FXParticleSystem@@QAEXPAVINI@@@Z
1812,0x0055B93F,,.text,code,?parse@?$DefaultModuleTemplate@$0A@@FXParticleSystem@@QAEXPAVINI@@@Z
1813,0x0055CFB1,,.text,code,?parse@BoxEmissionVolumeModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1814,0x00560A9F,,.text,code,?parse@ButterflyDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1815,0x0055D604,,.text,code,?parse@CylinderEmissionVolumeModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1816,0x0055EB72,,.text,code,?parse@CylindricalEmissionVelocityModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1817,0x005638F8,,.text,code,?parse@GpuDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1818,0x00563EBF,,.text,code,?parse@LifeEventModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1819,0x0056141C,,.text,code,?parse@LightningDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1820,0x0055D976,,.text,code,?parse@LightningEmissionModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1821,0x0055CD26,,.text,code,?parse@LineEmissionVolumeModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1822,0x0055E80D,,.text,code,?parse@OrthoEmissionVelocityModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1823,0x0055ECE7,,.text,code,?parse@OutwardEmissionVelocityModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1824,0x001F3D2E,,.text,code,?parse@ParticleSystemTemplate@FXParticleSystem@@SAXPAVINI@@PAX1PBX@Z
1825,0x0055CA78,,.text,code,?parse@PointEmissionVolumeModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1826,0x0056017F,,.text,code,?parse@QuadDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1827,0x00562933,,.text,code,?parse@RenderObjectDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1828,0x00561F0E,,.text,code,?parse@RenderObjectUpdateModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1829,0x0055D3C7,,.text,code,?parse@SphereEmissionVolumeModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1830,0x0055EA7C,,.text,code,?parse@SphericalEmissionVelocityModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1831,0x0055FD2F,,.text,code,?parse@StreakDrawModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1832,0x00564497,,.text,code,?parse@TerrainCollisionModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1833,0x0055E5E4,,.text,code,?parse@TerrainFireEmissionModuleTemplate@FXParticleSystem@@QAEXPAVINI@@@Z
1834,0x00563EA8,,.text,code,?parseEventFXListName@LifeEventModuleTemplate@FXParticleSystem@@SAXPAVINI@@PAX1PBX@Z
1835,0x00563EA8,,.text,code,?parseEventFXListName@TerrainCollisionModuleTemplate@FXParticleSystem@@SAXPAVINI@@PAX1PBX@Z
1836,0x0055B913,,.text,code,?parseRGBColorKeyframe@?$DefaultModuleTemplate@$0A@@FXParticleSystem@@SAXPAVINI@@PAX1PBX@Z
1837,0x0055B29C,,.text,code,?parseRandomKeyframe@?$DefaultModuleTemplate@$00@FXParticleSystem@@SAXPAVINI@@PAX1PBX@Z
1838,0x0048DC01,,.text,code,?peek@?$StringBase@D@@ABEPADXZ
1839,0x0048DC01,,.text,code,?peek@?$StringBase@G@@ABEPAGXZ
1840,0x00003524,,.text,code,?rad2deg@@YAMM@Z
1841,0x00036410,,.text,code,?releaseBuffer@?$StringBase@D@@AAEXXZ
1842,0x00036E70,,.text,code,?releaseBuffer@?$StringBase@G@@AAEXXZ
1843,0x00036C50,,.text,code,?removeLastChar@?$StringBase@D@@QAEXXZ
1844,0x000376E0,,.text,code,?removeLastChar@?$StringBase@G@@QAEXXZ
1845,0x00035930,,.text,code,?reverseFind@?$StringBase@D@@QBEPBDD@Z
1846,0x00035AF0,,.text,code,?reverseFind@?$StringBase@G@@QBEPBGG@Z
1847,0x009FDD20,,.data,data,?s_default@?$CategoryModuleClassBase@$00$00@FXParticleSystem@@0PBV?$CategoryModuleClass@$00@2@B
1848,0x009FDD24,,.data,data,?s_default@?$CategoryModuleClassBase@$01$00@FXParticleSystem@@0PBV?$CategoryModuleClass@$01@2@B
1849,0x009FDD28,,.data,data,?s_default@?$CategoryModuleClassBase@$02$00@FXParticleSystem@@0PBV?$CategoryModuleClass@$02@2@B
